TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200901,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.495,23.656,2.181,28.341,3.487,26.495,0.0,23.656,2.181,0.0,28.341,3.487,0.0,503.566,277.27,0.435484,311.714,311.42,0.435484,-9999,-9999,362.361,362.361,0.0,-9999,-9999,399.105,399.105,0.0,-9999,-9999,17.691,17.691,0.0,95.305,95.305,0.0,1.698,1.698,0.0,2.273,2.273,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.4806,0.0,53.2518,-9999,109.457,0.0,113.223,-9999,2.0,3,18.9032,29.0968,0.0,0.0,-6.02851,-5.99881,0.0,0.0,-9999,-9999,-9999,-9999,-5.95134,-5.99881,0.0,0.0,-9999,-9999,-9999,-9999,-6.03986,-6.00503,0.0,0.0,0.0171615,0.0217412,-6.19733,-6.1034,-6.1034,-6.03973,-6.00818,-5.95344,-5.93087,-6.19085,-6.1034,-6.1034,-6.01918,-6.00878,-5.95344,-5.65802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98935,4.93903,0.703331,0.615116,0.0,0.0,-9999,-9999,-9999,-9999,-12.8321,-12.7524,8.31177,8.24828,0.0,0.0,-9999,-9999,-9999,-9999,5.01811,4.93903,0.650073,0.615116,0.0,0.0,-9999,-9999,-9999,-9999,-12.7282,-12.7524,8.24191,8.24828,0.0,0.0,-9999,-9999,-9999,-9999,4.3519,4.3519,4.55812,5.01811,5.11513,5.15601,5.15935,4.3519,4.3519,4.55812,4.93903,5.15254,5.15935,5.15935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.1382,-13.0223,-12.9213,-12.7282,-12.5363,-12.5363,-12.5363,-13.1254,-13.0223,-12.9213,-12.5442,-12.5363,-12.5363,-12.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66532,3.71372,3.5524,0.0552932,3.277,3.277,3.47035,3.68013,3.71372,3.71372,3.71372,3.68013,3.68013,3.57569,0.0548181,3.277,3.47035,3.47035,3.68013,3.71372,3.71372,3.71372,9.5493,9.71253,9.55788,0.0686139,8.87597,9.28519,9.48582,9.7225,9.81713,9.81713,9.81713,9.63147,9.63147,9.61555,0.063078,8.93503,9.48582,9.5493,9.72756,9.81713,9.81713,9.87746,11.2496,12.0534,11.2787,0.183516,8.9754,9.87419,9.8801,12.0637,12.1461,12.1643,12.1643,11.1484,12.4754,11.2148,0.206665,8.95557,9.3805,9.87419,12.0637,12.1627,12.1643,12.4754,13.5343,14.0164,13.6048,0.103678,12.3532,12.7753,12.7793,14.023,14.0858,14.0874,14.1106,13.5343,14.3086,13.5719,0.114899,12.3419,12.5958,12.7753,14.023,14.0864,14.0874,14.3086,-9999,-9999
200902,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.836,24.304,2.15,28.767,3.234,26.836,0.0,24.304,2.15,0.0,28.767,3.234,0.0,456.656,277.22,0.473214,291.65,291.271,0.473214,-9999,-9999,358.598,358.598,0.0,-9999,-9999,394.967,394.967,0.0,-9999,-9999,17.641,17.641,0.0,95.106,95.106,0.0,1.325,1.325,0.0,2.552,2.552,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.1634,0.0,55.7527,-9999,109.538,0.0,119.363,-9999,3.0,3,20.7143,27.2857,0.0,0.0,-6.02738,-5.99546,0.0,0.0,-9999,-9999,-9999,-9999,-5.94455,-5.99546,0.0,0.0,-9999,-9999,-9999,-9999,-6.03554,-6.00022,0.0,0.0,0.0176456,0.0223202,-6.19642,-6.10176,-6.10176,-6.0395,-6.00406,-5.94896,-5.90817,-6.18997,-6.10176,-6.10176,-6.01714,-6.00532,-5.94896,-5.64636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8177,4.77077,0.929613,0.855625,0.0,0.0,-9999,-9999,-9999,-9999,-13.8782,-13.7885,7.48497,7.41499,0.0,0.0,-9999,-9999,-9999,-9999,4.84312,4.77077,0.899724,0.855625,0.0,0.0,-9999,-9999,-9999,-9999,-13.7572,-13.7885,7.4118,7.41499,0.0,0.0,-9999,-9999,-9999,-9999,4.22131,4.22131,4.41045,4.83706,4.91954,4.94951,4.95617,4.22131,4.22131,4.41045,4.77077,4.94951,4.95617,4.95617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.1823,-14.0593,-13.9571,-13.7572,-13.5516,-13.5516,-13.5516,-14.1682,-14.0593,-13.9571,-13.5516,-13.5516,-13.5516,-13.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71065,3.75965,3.59633,0.055977,3.31753,3.31753,3.51327,3.72564,3.75965,3.75965,3.75965,3.72564,3.72564,3.61991,0.0554961,3.31753,3.51327,3.51327,3.72564,3.75965,3.75965,3.75965,9.58507,9.75511,9.59701,0.0699771,8.90682,9.32159,9.52486,9.76519,9.86142,9.86142,9.86142,9.67019,9.67019,9.65545,0.0643552,8.96389,9.52486,9.58507,9.77103,9.86142,9.86142,9.92207,11.289,12.0956,11.3182,0.184158,9.00682,9.90876,9.91469,12.1059,12.1886,12.2069,12.2069,11.1874,12.5191,11.2541,0.207389,8.98692,9.41333,9.90876,12.1059,12.2053,12.2069,12.5191,12.9021,13.3639,12.9664,0.099561,11.7606,12.1701,12.174,13.3702,13.4302,13.4317,13.4539,12.9021,13.6429,12.934,0.110526,11.7497,11.9968,12.1701,13.3702,13.4308,13.4317,13.6429,-9999,-9999
200903,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.027,23.779,2.08,28.053,3.364,26.027,0.0,23.779,2.08,0.0,28.053,3.364,0.0,382.457,276.947,0.515457,239.598,239.169,0.515457,-9999,-9999,358.482,358.482,0.0,-9999,-9999,394.839,394.839,0.0,-9999,-9999,15.8,15.8,0.0,95.239,95.239,0.0,2.65,2.65,0.0,2.323,2.323,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.4692,0.0,61.0429,-9999,109.018,0.0,129.296,-9999,3.0,3,22.7419,25.2581,0.0,0.0,-6.03035,-5.99861,0.0,0.0,-9999,-9999,-9999,-9999,-5.94748,-5.99861,0.0,0.0,-9999,-9999,-9999,-9999,-6.03679,-6.00168,0.0,0.0,0.0174229,0.0221402,-6.19406,-6.10432,-6.10432,-6.04184,-5.99948,-5.94748,-5.91398,-6.18693,-6.10432,-6.10432,-6.0189,-6.00396,-5.94627,-5.65335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38552,4.34554,1.6619,1.61612,0.0,0.0,-9999,-9999,-9999,-9999,-15.0001,-14.9057,6.52579,6.45944,0.0,0.0,-9999,-9999,-9999,-9999,4.41077,4.34554,1.65332,1.61612,0.0,0.0,-9999,-9999,-9999,-9999,-14.8706,-14.9057,6.46031,6.45944,0.0,0.0,-9999,-9999,-9999,-9999,3.86525,3.86525,4.03921,4.35486,4.42432,4.43259,4.45706,3.86525,3.86525,4.03921,4.34554,4.43055,4.45353,4.45706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.2703,-15.1152,-15.0302,-14.8706,-14.6686,-14.6686,-14.6686,-15.2599,-15.1152,-15.0302,-14.6686,-14.6686,-14.6686,-14.3438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59559,3.64307,3.48481,0.0542412,3.21466,3.21466,3.40433,3.61012,3.64307,3.64307,3.64307,3.61012,3.61012,3.50766,0.0537753,3.21466,3.40433,3.40433,3.61012,3.64307,3.64307,3.64307,9.47598,9.64168,9.48697,0.0681032,8.80863,9.21415,9.41565,9.64944,9.74739,9.74739,9.74739,9.5576,9.5576,9.54445,0.0625647,8.86801,9.41565,9.47598,9.65648,9.74739,9.74739,9.80418,11.2063,12.007,11.2353,0.18281,8.94085,9.83619,9.84208,12.0173,12.0993,12.1175,12.1175,11.1055,12.4274,11.1716,0.20587,8.9211,9.34439,9.83619,12.0173,12.1159,12.1175,12.4274,11.3511,11.7963,11.4011,0.0958275,10.2352,10.6352,10.639,11.8022,11.8489,11.8592,11.8592,11.3511,12.0575,11.3686,0.10727,10.2247,10.47,10.6352,11.8022,11.8583,11.8592,12.0575,-9999,-9999
200904,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.475,21.352,2.198,25.733,3.515,23.475,0.0,21.352,2.198,0.0,25.733,3.515,0.0,297.37,277.143,0.555556,193.424,193.245,0.555556,-9999,-9999,340.013,340.013,0.0,-9999,-9999,374.527,374.527,0.0,-9999,-9999,13.678,13.678,0.0,95.52,95.52,0.0,0.194,0.194,0.0,2.444,2.444,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.378,0.0,63.1503,-9999,109.331,0.0,134.382,-9999,2.0,3,24.6667,23.3333,0.0,0.0,-6.02879,-5.9977,0.0,0.0,-9999,-9999,-9999,-9999,-5.9479,-5.9977,0.0,0.0,-9999,-9999,-9999,-9999,-6.03746,-6.00238,0.0,0.0,0.0173996,0.0220568,-6.19592,-6.10321,-6.10321,-6.04038,-6.0039,-5.94958,-5.91799,-6.18922,-6.10321,-6.10321,-6.01845,-6.00606,-5.94958,-5.65279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87364,3.83572,2.44205,2.40481,0.0,0.0,-9999,-9999,-9999,-9999,-16.05,-15.9482,5.56867,5.50446,0.0,0.0,-9999,-9999,-9999,-9999,3.89582,3.83572,2.44226,2.40481,0.0,0.0,-9999,-9999,-9999,-9999,-15.9127,-15.9482,5.51409,5.50446,0.0,0.0,-9999,-9999,-9999,-9999,3.42931,3.42931,3.58828,3.79486,3.8906,3.91457,3.94436,3.42931,3.42931,3.58828,3.79486,3.907,3.93961,3.95697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.2979,-16.1445,-16.0936,-15.9127,-15.7287,-15.7287,-15.7287,-16.2954,-16.1445,-16.0936,-15.7675,-15.7287,-15.7287,-15.3493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25189,3.29483,3.1517,0.0490564,2.90737,2.90737,3.07892,3.26503,3.29483,3.29483,3.29483,3.26503,3.26503,3.17237,0.0486349,2.90737,3.07892,3.07892,3.26503,3.29483,3.29483,3.29483,9.15312,9.29253,9.15455,0.0630349,8.50276,8.91128,9.09175,9.30177,9.39804,9.39804,9.39804,9.21293,9.21293,9.20983,0.0574828,8.56016,9.09175,9.15312,9.30776,9.39804,9.39804,9.46095,10.9208,11.7011,10.949,0.178151,8.71303,9.58556,9.59129,11.7111,11.791,11.8087,11.8087,10.8225,12.1108,10.887,0.200624,8.69379,9.10629,9.58556,11.7111,11.8072,11.8087,12.1108,9.99642,10.431,10.0329,0.0940992,8.88971,9.28626,9.29005,10.4366,10.4801,10.4899,10.4899,9.99642,10.678,9.99973,0.10614,8.87944,9.12666,9.28626,10.4366,10.4891,10.4899,10.678,-9999,-9999
200905,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.761,14.805,2.677,19.165,3.766,16.761,0.0,14.805,2.677,0.0,19.165,3.766,0.0,228.018,277.27,0.594086,145.14,144.903,0.594086,-9999,-9999,305.258,305.258,0.0,-9999,-9999,336.304,336.304,0.0,-9999,-9999,10.15,10.15,0.0,95.411,95.411,0.0,0.22,0.22,0.0,2.29,2.29,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.4806,0.0,64.7614,-9999,109.457,0.0,137.695,-9999,1.0,3,26.5161,21.4839,0.0,0.0,-6.02851,-5.99881,0.0,0.0,-9999,-9999,-9999,-9999,-5.95134,-5.99881,0.0,0.0,-9999,-9999,-9999,-9999,-6.03986,-6.00503,0.0,0.0,0.0171615,0.0217412,-6.19733,-6.1034,-6.1034,-6.03973,-6.00818,-5.95344,-5.93087,-6.19085,-6.1034,-6.1034,-6.01918,-6.00878,-5.95344,-5.65802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18694,3.1522,3.51516,3.48433,0.0,0.0,-9999,-9999,-9999,-9999,-16.914,-16.8072,4.84068,4.78275,0.0,0.0,-9999,-9999,-9999,-9999,3.20752,3.1522,3.5195,3.48433,0.0,0.0,-9999,-9999,-9999,-9999,-16.7733,-16.8072,4.80225,4.78275,0.0,0.0,-9999,-9999,-9999,-9999,2.85108,2.85108,2.99807,3.10867,3.20752,3.29985,3.33051,2.85108,2.85108,2.99807,3.10867,3.29228,3.33051,3.34585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.181,-17.0636,-16.9833,-16.7817,-16.6609,-16.6609,-16.6609,-17.181,-17.0636,-16.9833,-16.7153,-16.6609,-16.6609,-16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42326,2.45526,2.3486,0.0365561,2.16653,2.16653,2.29436,2.43305,2.45526,2.45526,2.45526,2.43305,2.43305,2.364,0.036242,2.16653,2.29436,2.29436,2.43305,2.45526,2.45526,2.45526,8.37331,8.45407,8.35409,0.0508659,7.7655,8.17472,8.30983,8.46433,8.55866,8.55866,8.55866,8.3844,8.3844,8.40386,0.0453552,7.82456,8.30983,8.37331,8.47278,8.55866,8.55866,8.63038,10.0819,10.8023,10.108,0.164467,8.04376,8.84927,8.85456,10.8115,10.8853,10.9017,10.9017,9.99123,11.1805,10.0507,0.185214,8.026,8.40681,8.84927,10.8115,10.9002,10.9017,11.1805,8.26147,8.67886,8.28728,0.0907685,7.19924,7.57615,7.57977,8.684,8.72339,8.73242,8.73242,8.26147,8.90735,8.25568,0.102845,7.18969,7.42814,7.57615,8.684,8.73168,8.73242,8.90735,-9999,-9999
200906,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.928,9.738,2.724,14.929,4.255,11.928,0.0,9.738,2.724,0.0,14.929,4.255,0.0,194.737,277.143,0.619444,140.009,139.524,0.619444,-9999,-9999,271.984,271.984,0.0,-9999,-9999,299.71,299.71,0.0,-9999,-9999,9.489,9.489,0.0,95.606,95.606,0.0,0.009,0.009,0.0,2.47,2.47,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.378,0.0,70.7022,-9999,109.331,0.0,150.452,-9999,1.0,3,27.7333,20.2667,0.0,0.0,-6.02879,-5.9977,0.0,0.0,-9999,-9999,-9999,-9999,-5.9479,-5.9977,0.0,0.0,-9999,-9999,-9999,-9999,-6.03746,-6.00238,0.0,0.0,0.0173996,0.0220568,-6.19592,-6.10321,-6.10321,-6.04038,-6.0039,-5.94958,-5.91799,-6.18922,-6.10321,-6.10321,-6.01845,-6.00606,-5.94958,-5.65279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69155,2.6579,4.17205,4.14275,0.0,0.0,-9999,-9999,-9999,-9999,-17.4416,-17.3248,4.45736,4.40245,0.0,0.0,-9999,-9999,-9999,-9999,2.71135,2.6579,4.17802,4.14275,0.0,0.0,-9999,-9999,-9999,-9999,-17.2844,-17.3248,4.43043,4.40245,0.0,0.0,-9999,-9999,-9999,-9999,2.39868,2.39868,2.54012,2.61958,2.71135,2.76308,2.77723,2.39868,2.39868,2.54012,2.61958,2.7367,2.77723,2.87225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.7246,-17.539,-17.4962,-17.2924,-17.212,-17.212,-17.212,-17.7246,-17.5221,-17.4615,-17.2253,-17.212,-17.212,-16.8142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85639,1.8809,1.7992,0.0280046,1.65972,1.65972,1.75764,1.86389,1.8809,1.8809,1.8809,1.86389,1.86389,1.81099,0.027764,1.65972,1.75764,1.75764,1.86389,1.8809,1.8809,1.8809,7.83185,7.8786,7.80204,0.0434393,7.2551,7.66362,7.77048,7.89329,7.98412,7.98412,7.98412,7.81179,7.81179,7.84845,0.0379045,7.3125,7.77048,7.81179,7.89936,7.98412,7.98412,8.05981,9.44627,10.1212,9.47067,0.154098,7.53661,8.29133,8.29629,10.1298,10.199,10.2143,10.2143,9.36129,10.4756,9.41704,0.173536,7.51997,7.87677,8.29133,10.1298,10.213,10.2143,10.4756,8.16151,8.57869,8.18429,0.0912279,7.09128,7.47199,7.47565,8.58381,8.62295,8.63194,8.63194,8.16151,8.80592,8.15206,0.103503,7.08165,7.31326,7.47199,8.58381,8.6312,8.63194,8.80592,-9999,-9999
