TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20090101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.067,19.773,0.497,21.844,0.883,21.067,0.0,19.773,0.497,0.0,21.844,0.883,0.0,515.646,281.068,0.416667,79.24,79.24,0.416667,-9999,-9999,380.892,380.892,0.0,-9999,-9999,419.485,419.485,0.0,-9999,-9999,5.503,5.503,0.0,95.295,95.295,0.0,3.073,3.073,0.0,2.802,2.802,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.56,0.0,49.7465,-9999,-9999,-9999,-9999,113.248,0.0,103.256,-9999,-9999,-9999,-9999,1.0,3,18,30,0,0,-6.02004,-6.08746,0.0,0.0,-9999,-9999,-9999,-9999,-6.05462,-6.03213,0.0,0.0,-9999,-9999,-9999,-9999,-6.11191,-6.08444,0.0,0.0,0.0145703,0.0160537,-6.23958,-6.23958,-6.19243,-6.1092,-6.05462,-6.04118,-6.02004,-6.23958,-6.22113,-6.1092,-6.09447,-6.04118,-6.04118,-5.95905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00142,5.02636,0.768993,0.728165,0.0,0.0,-9999,-9999,-9999,-9999,-12.2828,-12.4017,8.4545,8.55682,0.0,0.0,-9999,-9999,-9999,-9999,5.02636,4.97034,0.728165,0.745587,0.0,0.0,-9999,-9999,-9999,-9999,-12.351,-12.2828,8.5003,8.4545,0.0,0.0,-9999,-9999,-9999,-9999,4.43366,4.43366,4.60846,5.02636,5.14721,5.16857,5.17315,4.43366,4.43366,4.60846,4.97034,5.16857,5.17315,5.17315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6958,-12.6543,-12.5816,-12.3357,-12.0796,-12.0796,-12.0796,-12.6958,-12.6543,-12.5006,-12.2586,-12.0796,-12.0796,-12.0796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9577,2.9577,2.82922,0.0440369,2.60989,2.60989,2.76388,2.93095,2.9577,2.9577,2.9577,2.93095,2.93095,2.84777,0.0436586,2.60989,2.76388,2.76388,2.93095,2.9577,2.9577,2.9577,8.99528,8.98984,8.91391,0.0466732,8.31648,8.74649,8.85835,8.99888,9.06691,9.06691,9.06691,8.95099,8.98557,8.95968,0.0419186,8.42506,8.85835,8.98501,8.99888,9.06691,9.1059,9.17054,10.6609,11.4226,10.6884,0.173912,8.5057,9.35746,9.36307,11.4324,11.5104,11.5277,11.5277,10.565,11.8226,10.6279,0.19585,8.48692,8.8896,9.35746,11.4324,11.5262,11.5277,11.8226,6.75798,7.33318,6.77897,0.126177,5.35885,5.83302,5.8333,7.33854,7.38593,7.3974,7.3974,6.72369,7.62163,6.74128,0.142463,5.3476,5.35885,5.83302,7.33959,7.39649,7.3974,7.62163,-9999,-9999
20090102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.158,19.107,1.596,22.389,3.229,21.158,0.0,19.107,1.596,0.0,22.389,3.229,0.0,515.26,279.302,0.416667,254.912,254.912,0.416667,-9999,-9999,369.232,369.232,0.0,-9999,-9999,406.661,406.661,0.0,-9999,-9999,8.153,8.153,0.0,95.597,95.597,0.0,0.693,0.693,0.0,1.529,1.529,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,45.3681,0.0,43.9972,-9999,-9999,-9999,-9999,115.12,0.0,111.641,-9999,-9999,-9999,-9999,2.0,3,18,30,0,0,-5.9892,-5.98871,0.0,0.0,-9999,-9999,-9999,-9999,-5.85402,-5.93492,0.0,0.0,-9999,-9999,-9999,-9999,-5.98365,-5.94195,0.0,0.0,0.0250554,0.0301465,-6.20999,-6.06275,-6.06275,-6.00675,-5.96772,-5.92282,-5.64304,-6.20999,-6.06275,-6.06275,-5.98167,-5.96772,-5.92282,-5.47354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14725,5.14208,0.729816,0.703203,0.0,0.0,-9999,-9999,-9999,-9999,-12.3227,-12.3188,9.06035,9.07964,0.0,0.0,-9999,-9999,-9999,-9999,5.14208,5.03262,0.703203,0.581236,0.0,0.0,-9999,-9999,-9999,-9999,-12.1112,-12.1702,8.91277,8.92924,0.0,0.0,-9999,-9999,-9999,-9999,4.6064,4.6064,4.81476,5.07697,5.15343,5.22685,5.24357,4.6064,4.6064,4.81476,4.96169,5.19908,5.24357,5.24357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6668,-12.4076,-12.3831,-12.1702,-12.1116,-12.1116,-11.6777,-12.6668,-12.4076,-12.3633,-12.1116,-12.1116,-12.1116,-11.4836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97733,2.97733,2.84799,0.0443291,2.62721,2.62721,2.78222,2.9504,2.97733,2.97733,2.97733,2.9504,2.9504,2.86667,0.0439483,2.62721,2.78222,2.78222,2.9504,2.97733,2.97733,2.97733,8.80241,8.91225,8.79018,0.0675642,8.05186,8.63539,8.76751,8.94505,9.04008,9.04008,9.04008,8.96612,8.80442,8.85032,0.0606402,8.10004,8.76023,8.78897,8.94505,9.04008,9.04008,9.1604,10.6627,11.4246,10.6903,0.173942,8.50714,9.35905,9.36465,11.4343,11.5124,11.5297,11.5297,10.5668,11.8246,10.6297,0.195883,8.48835,8.89111,9.35905,11.4343,11.5282,11.5297,11.8246,12.4598,12.9657,12.5128,0.108829,11.1891,11.6442,11.6485,12.9723,13.0246,13.0361,13.0361,12.4112,13.2596,12.4755,0.122137,11.1772,11.4578,11.6442,12.9723,13.0352,13.0361,13.2596,-9999,-9999
20090103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.722,20.08,3.242,25.907,4.184,23.722,0.0,20.08,3.242,0.0,25.907,4.184,0.0,514.832,271.058,0.416667,342.819,342.819,0.416667,-9999,-9999,346.829,346.829,0.0,-9999,-9999,382.023,382.023,0.0,-9999,-9999,13.585,13.585,0.0,95.651,95.651,0.0,0.0,0.0,0.0,1.153,1.153,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.2059,0.0,51.7031,-9999,-9999,-9999,-9999,99.626,0.0,95.0262,-9999,-9999,-9999,-9999,3.0,3,18,30,0,0,-6.07714,-6.01203,0.0,0.0,-9999,-9999,-9999,-9999,-5.93506,-6.02604,0.0,0.0,-9999,-9999,-9999,-9999,-6.01681,-5.98075,0.0,0.0,0.0202169,0.0263438,-6.13818,-6.13767,-6.13767,-6.0325,-5.966,-5.86694,-5.79373,-6.13767,-6.13767,-6.13767,-6.02793,-5.966,-5.84697,-5.65491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94048,5.01217,0.561358,0.443282,0.0,0.0,-9999,-9999,-9999,-9999,-12.3342,-12.2769,8.67096,8.63695,0.0,0.0,-9999,-9999,-9999,-9999,5.01217,4.92541,0.443282,0.449705,0.0,0.0,-9999,-9999,-9999,-9999,-12.1582,-12.2464,8.54832,8.60604,0.0,0.0,-9999,-9999,-9999,-9999,4.15149,4.15149,4.42175,5.01217,5.23175,5.24683,5.29821,4.15149,4.15149,4.42175,4.92541,5.24683,5.28481,5.29821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5071,-12.391,-12.3467,-12.1582,-11.9542,-11.9542,-11.9542,-12.4689,-12.391,-12.3467,-12.0554,-11.9542,-11.9542,-11.8937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33046,3.33046,3.18578,0.0495869,2.93881,2.93881,3.11221,3.30034,3.33046,3.33046,3.33046,3.30034,3.30034,3.20667,0.0491609,2.93881,3.11221,3.11221,3.30034,3.33046,3.33046,3.33046,9.26329,9.3565,9.16744,0.0675183,8.31038,8.80576,9.07822,9.3565,9.41843,9.46814,9.46814,9.38573,9.2354,9.22349,0.062536,8.60425,9.07822,9.10695,9.36297,9.43852,9.46814,9.46814,10.9462,11.7283,10.9745,0.178567,8.73335,9.6079,9.61365,11.7384,11.8185,11.8363,11.8363,10.8478,12.139,10.9124,0.201092,8.71406,9.12752,9.6079,11.7384,11.8347,11.8363,12.139,14.7765,15.2736,14.8533,0.107915,13.5527,13.9932,13.9974,15.2805,15.347,15.3486,15.3735,14.7216,15.58,14.8187,0.119143,13.5408,13.804,13.9932,15.2805,15.3476,15.3486,15.58,-9999,-9999
20090104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.089,23.319,2.517,29.351,4.276,27.089,0.0,23.319,2.517,0.0,29.351,4.276,0.0,514.359,281.068,0.416667,410.918,410.918,0.416667,-9999,-9999,338.024,338.024,0.0,-9999,-9999,372.339,372.339,0.0,-9999,-9999,20.553,20.553,0.0,95.272,95.272,0.0,0.0,0.0,0.0,3.862,3.862,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.56,0.0,51.6057,-9999,-9999,-9999,-9999,113.248,0.0,107.115,-9999,-9999,-9999,-9999,4.0,3,18,30,0,0,-6.02004,-6.08746,0.0,0.0,-9999,-9999,-9999,-9999,-6.05462,-6.03213,0.0,0.0,-9999,-9999,-9999,-9999,-6.11191,-6.08444,0.0,0.0,0.0145703,0.0160537,-6.23958,-6.23958,-6.19243,-6.1092,-6.05462,-6.04118,-6.02004,-6.23958,-6.22113,-6.1092,-6.09447,-6.04118,-6.04118,-5.95905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00142,5.02636,0.768993,0.728165,0.0,0.0,-9999,-9999,-9999,-9999,-12.2828,-12.4017,8.4545,8.55682,0.0,0.0,-9999,-9999,-9999,-9999,5.02636,4.97034,0.728165,0.745587,0.0,0.0,-9999,-9999,-9999,-9999,-12.351,-12.2828,8.5003,8.4545,0.0,0.0,-9999,-9999,-9999,-9999,4.43366,4.43366,4.60846,5.02636,5.14721,5.16857,5.17315,4.43366,4.43366,4.60846,4.97034,5.16857,5.17315,5.17315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6958,-12.6543,-12.5816,-12.3357,-12.0796,-12.0796,-12.0796,-12.6958,-12.6543,-12.5006,-12.2586,-12.0796,-12.0796,-12.0796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79446,3.79446,3.62963,0.0564953,3.34825,3.34825,3.5458,3.76014,3.79446,3.79446,3.79446,3.76014,3.76014,3.65343,0.0560099,3.34825,3.5458,3.5458,3.76014,3.79446,3.79446,3.79446,9.82447,9.8266,9.71432,0.0585294,9.05484,9.48485,9.64028,9.83564,9.90367,9.90367,9.90367,9.78018,9.81476,9.76534,0.0537218,9.16342,9.64028,9.76694,9.83564,9.90367,9.94266,9.99973,11.3169,12.1255,11.3461,0.184614,9.02908,9.93325,9.9392,12.1358,12.2187,12.2371,12.2371,11.2151,12.5501,11.2819,0.207901,9.00914,9.4366,9.93325,12.1358,12.2355,12.2371,12.5501,15.7483,16.1917,15.8472,0.0998718,14.7011,15.0772,15.0808,16.1983,16.263,16.2645,16.2897,15.6922,16.4838,15.8203,0.107807,14.6905,14.9052,15.0772,16.1983,16.2645,16.2772,16.5485,-9999,-9999
20090105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.13,24.333,1.231,28.808,3.297,27.13,0.0,24.333,1.231,0.0,28.808,3.297,0.0,513.842,279.302,0.416667,306.377,306.377,0.416667,-9999,-9999,367.396,367.396,0.0,-9999,-9999,404.643,404.643,0.0,-9999,-9999,19.084,19.084,0.0,94.956,94.956,0.0,0.985,0.985,0.0,2.3,2.3,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,45.3681,0.0,42.6943,-9999,-9999,-9999,-9999,115.12,0.0,108.335,-9999,-9999,-9999,-9999,5.0,3,18,30,0,0,-5.9892,-5.98871,0.0,0.0,-9999,-9999,-9999,-9999,-5.85402,-5.93492,0.0,0.0,-9999,-9999,-9999,-9999,-5.98365,-5.94195,0.0,0.0,0.0250554,0.0301465,-6.20999,-6.06275,-6.06275,-6.00675,-5.96772,-5.92282,-5.64304,-6.20999,-6.06275,-6.06275,-5.98167,-5.96772,-5.92282,-5.47354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14725,5.14208,0.729816,0.703203,0.0,0.0,-9999,-9999,-9999,-9999,-12.3227,-12.3188,9.06035,9.07964,0.0,0.0,-9999,-9999,-9999,-9999,5.14208,5.03262,0.703203,0.581236,0.0,0.0,-9999,-9999,-9999,-9999,-12.1112,-12.1702,8.91277,8.92924,0.0,0.0,-9999,-9999,-9999,-9999,4.6064,4.6064,4.81476,5.07697,5.15343,5.22685,5.24357,4.6064,4.6064,4.81476,4.96169,5.19908,5.24357,5.24357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6668,-12.4076,-12.3831,-12.1702,-12.1116,-12.1116,-11.6777,-12.6668,-12.4076,-12.3633,-12.1116,-12.1116,-12.1116,-11.4836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79304,3.79304,3.62827,0.0564742,3.347,3.347,3.54448,3.75873,3.79304,3.79304,3.79304,3.75873,3.75873,3.65206,0.055989,3.347,3.54448,3.54448,3.75873,3.79304,3.79304,3.79304,9.61075,9.72797,9.57046,0.0790746,8.77165,9.35517,9.52977,9.76076,9.8558,9.8558,9.8558,9.77446,9.61276,9.63571,0.0720198,8.81983,9.52249,9.55123,9.76076,9.8558,9.8558,9.96873,11.3309,12.1404,11.3601,0.184841,9.04022,9.9455,9.95145,12.1508,12.2338,12.2522,12.2522,11.2289,12.5655,11.2958,0.208158,9.02025,9.44824,9.9455,12.1508,12.2506,12.2522,12.5655,13.9045,14.4181,13.9715,0.110531,12.63,13.0869,13.0913,14.4251,14.4805,14.4925,14.4925,13.8517,14.7253,13.9349,0.123067,12.6178,12.8952,13.0869,14.4251,14.4915,14.4925,14.7253,-9999,-9999
20090106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.411,23.208,0.401,25.134,1.512,24.411,0.0,23.208,0.401,0.0,25.134,1.512,0.0,513.281,271.058,0.416667,261.899,261.899,0.416667,-9999,-9999,369.006,369.006,0.0,-9999,-9999,406.413,406.413,0.0,-9999,-9999,8.111,8.111,0.0,94.897,94.897,0.0,6.062,6.062,0.0,1.126,1.126,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.2059,0.0,51.2091,-9999,-9999,-9999,-9999,99.626,0.0,94.1182,-9999,-9999,-9999,-9999,6.0,3,18,30,0,0,-6.07714,-6.01203,0.0,0.0,-9999,-9999,-9999,-9999,-5.93506,-6.02604,0.0,0.0,-9999,-9999,-9999,-9999,-6.01681,-5.98075,0.0,0.0,0.0202169,0.0263438,-6.13818,-6.13767,-6.13767,-6.0325,-5.966,-5.86694,-5.79373,-6.13767,-6.13767,-6.13767,-6.02793,-5.966,-5.84697,-5.65491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94048,5.01217,0.561358,0.443282,0.0,0.0,-9999,-9999,-9999,-9999,-12.3342,-12.2769,8.67096,8.63695,0.0,0.0,-9999,-9999,-9999,-9999,5.01217,4.92541,0.443282,0.449705,0.0,0.0,-9999,-9999,-9999,-9999,-12.1582,-12.2464,8.54832,8.60604,0.0,0.0,-9999,-9999,-9999,-9999,4.15149,4.15149,4.42175,5.01217,5.23175,5.24683,5.29821,4.15149,4.15149,4.42175,4.92541,5.24683,5.28481,5.29821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5071,-12.391,-12.3467,-12.1582,-11.9542,-11.9542,-11.9542,-12.4689,-12.391,-12.3467,-12.0554,-11.9542,-11.9542,-11.8937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40759,3.40759,3.25956,0.0507352,3.00687,3.00687,3.18429,3.37677,3.40759,3.40759,3.40759,3.37677,3.37677,3.28094,0.0502994,3.00687,3.18429,3.18429,3.37677,3.40759,3.40759,3.40759,9.33973,9.43363,9.24122,0.0686041,8.37844,8.87382,9.15029,9.43363,9.49487,9.54527,9.54527,9.46216,9.31183,9.29775,0.0636327,8.67231,9.15029,9.17903,9.4401,9.51495,9.54527,9.54527,11.0444,11.8335,11.0729,0.180168,8.81166,9.69406,9.69986,11.8436,11.9245,11.9424,11.9424,10.945,12.2479,11.0102,0.202895,8.79219,9.20937,9.69406,11.8436,11.9408,11.9424,12.2479,12.5554,13.0641,12.6116,0.109066,11.2872,11.7399,11.7442,13.0708,13.1234,13.1351,13.1351,12.5065,13.3603,12.5749,0.122227,11.2754,11.5538,11.7399,13.0708,13.1341,13.1351,13.3603,-9999,-9999
