TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20090101,20090107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.139,21.683,1.445,25.612,2.842,24.139,0.0,21.683,1.445,0.0,25.612,2.842,0.0,514.271,277.704,0.416667,269.793,269.793,0.416667,-9999,-9999,362.247,362.247,0.0,-9999,-9999,398.98,398.98,0.0,-9999,-9999,12.669,12.669,0.0,95.275,95.275,0.0,1.545,1.545,0.0,2.033,2.033,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.8326,0.0,50.854,-9999,109.891,0.0,107.816,-9999,2.0,3,18.0,30.0,0.0,0.0,-6.02754,-6.0312,0.0,0.0,-9999,-9999,-9999,-9999,-5.96314,-6.00262,0.0,0.0,-9999,-9999,-9999,-9999,-6.04809,-6.0141,0.0,0.0,0.0164009,0.0207017,-6.20216,-6.10407,-6.10407,-6.03748,-6.01696,-5.97502,-5.96314,-6.19642,-6.10407,-6.10407,-6.02449,-6.01696,-5.96668,-5.67598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02567,4.84148,0.698476,0.735832,0.0,0.0,-9999,-9999,-9999,-9999,-12.3089,-12.204,8.68945,8.59782,0.0,0.0,-9999,-9999,-9999,-9999,5.05537,4.9753,0.639638,0.614092,0.0,0.0,-9999,-9999,-9999,-9999,-12.2274,-12.2402,8.63187,8.63344,0.0,0.0,-9999,-9999,-9999,-9999,4.40239,4.40239,4.61406,5.05537,5.16965,5.20517,5.21432,4.40239,4.40239,4.61406,4.9753,5.20327,5.21432,5.21432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6158,-12.5264,-12.4174,-12.2402,-12.0529,-12.0529,-12.0529,-12.6049,-12.5264,-12.4174,-12.1061,-12.0529,-12.0529,-11.8532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38142,3.38142,3.23453,0.0503456,2.98378,2.98378,3.15983,3.35084,3.38142,3.38142,3.38142,3.35084,3.35084,3.25574,0.0499131,2.98378,3.15983,3.15983,3.35084,3.38142,3.38142,3.38142,9.32554,9.38404,9.24907,0.0625351,8.59505,9.00665,9.18433,9.3965,9.48549,9.48549,9.48549,9.31398,9.31398,9.30384,0.0571045,8.65977,9.18433,9.25503,9.39839,9.48549,9.48549,9.553,10.9999,11.7858,11.0283,0.179442,8.77616,9.655,9.66078,11.7959,11.8764,11.8943,11.8943,10.9009,12.1985,10.9659,0.202078,8.75677,9.17226,9.655,11.7959,11.8927,11.8943,12.1985,12.5918,13.1039,12.6519,0.109251,11.3291,11.7772,11.7815,13.1106,13.1636,13.1754,13.1754,12.5918,13.4025,12.6163,0.122218,11.3174,11.5921,11.7772,13.1106,13.1744,13.1754,13.4025,-9999,-9999
20090108,20090114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.057,22.96,2.485,28.053,3.511,26.057,0.0,22.96,2.485,0.0,28.053,3.511,0.0,509.734,277.452,0.434524,307.867,307.349,0.434524,-9999,-9999,362.181,362.181,0.0,-9999,-9999,398.907,398.907,0.0,-9999,-9999,16.061,16.061,0.0,95.328,95.328,0.0,3.231,3.231,0.0,2.097,2.097,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,50.5194,0.0,48.1058,-9999,110.158,0.0,104.895,-9999,3.0,3,18.8571,29.1429,0.0,0.0,-6.02314,-6.01746,0.0,0.0,-9999,-9999,-9999,-9999,-5.93449,-5.98873,0.0,0.0,-9999,-9999,-9999,-9999,-6.02977,-5.99375,0.0,0.0,0.0183998,0.0231252,-6.19793,-6.09743,-6.09743,-6.03686,-6.00451,-5.94713,-5.87871,-6.19219,-6.09743,-6.09743,-6.01319,-6.00309,-5.94713,-5.62708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01362,4.83142,0.699027,0.704756,0.0,0.0,-9999,-9999,-9999,-9999,-12.8056,-12.6789,8.39818,8.29157,0.0,0.0,-9999,-9999,-9999,-9999,5.03764,4.95373,0.648714,0.600781,0.0,0.0,-9999,-9999,-9999,-9999,-12.6811,-12.7128,8.31403,8.32356,0.0,0.0,-9999,-9999,-9999,-9999,4.37886,4.37886,4.58549,5.03764,5.1156,5.16801,5.17953,4.37886,4.37886,4.58549,4.95373,5.16729,5.17953,5.17953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.1153,-12.9795,-12.8893,-12.6811,-12.512,-12.512,-12.512,-13.104,-12.9795,-12.8893,-12.512,-12.512,-12.512,-12.2452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65282,3.65282,3.49414,0.0543864,3.22327,3.22327,3.41345,3.61978,3.65282,3.65282,3.65282,3.61978,3.61978,3.51705,0.0539192,3.22327,3.41345,3.41345,3.61978,3.65282,3.65282,3.65282,9.56415,9.64155,9.48832,0.0693958,8.79426,9.22778,9.4213,9.65416,9.75025,9.75025,9.75025,9.55427,9.55427,9.54682,0.0636107,8.85034,9.4213,9.47802,9.65957,9.75025,9.75025,9.81771,11.2024,12.0028,11.2314,0.182746,8.93776,9.83279,9.83867,12.0131,12.0951,12.1133,12.1133,11.1017,12.4231,11.1678,0.205799,8.91802,9.34116,9.83279,12.0131,12.1117,12.1133,12.4231,13.4575,13.9491,13.5271,0.105423,12.2535,12.6828,12.6869,13.9558,14.0193,14.0208,14.0441,13.4575,14.2449,13.4936,0.117033,12.242,12.501,12.6828,13.9558,14.0198,14.0208,14.2449,-9999,-9999
20090115,20090121,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.368,23.327,2.701,28.36,3.917,26.368,0.0,23.327,2.701,0.0,28.36,3.917,0.0,503.069,276.274,0.4375,338.93,338.604,0.4375,-9999,-9999,352.517,352.517,0.0,-9999,-9999,388.278,388.278,0.0,-9999,-9999,17.877,17.877,0.0,95.421,95.421,0.0,0.537,0.537,0.0,2.35,2.35,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.782,0.0,51.2718,-9999,107.945,0.0,106.881,-9999,4.0,3,19.0,29.0,0.0,0.0,-6.0357,-6.02859,0.0,0.0,-9999,-9999,-9999,-9999,-5.94606,-6.00175,0.0,0.0,-9999,-9999,-9999,-9999,-6.03451,-5.99929,0.0,0.0,0.01754,0.0224578,-6.18767,-6.10813,-6.10813,-6.04681,-6.00175,-5.94606,-5.90024,-6.17906,-6.10813,-6.10813,-6.02046,-6.00175,-5.9393,-5.6553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97752,4.79446,0.67779,0.692218,0.0,0.0,-9999,-9999,-9999,-9999,-12.8881,-12.7568,8.28129,8.17246,0.0,0.0,-9999,-9999,-9999,-9999,5.01198,4.93196,0.61715,0.586223,0.0,0.0,-9999,-9999,-9999,-9999,-12.7677,-12.8041,8.20098,8.21621,0.0,0.0,-9999,-9999,-9999,-9999,4.30828,4.30828,4.52173,5.01198,5.13554,5.17034,5.17034,4.30828,4.30828,4.52173,4.93196,5.15845,5.17034,5.17214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.1736,-13.0577,-12.9673,-12.7677,-12.5652,-12.5652,-12.5652,-13.1566,-13.0577,-12.9673,-12.5797,-12.5652,-12.5652,-12.3849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69472,3.69472,3.53422,0.0550102,3.26024,3.26024,3.4526,3.6613,3.69472,3.69472,3.69472,3.6613,3.6613,3.55739,0.0545376,3.26024,3.4526,3.4526,3.6613,3.69472,3.69472,3.69472,9.62152,9.69647,9.53403,0.0692229,8.82879,9.24458,9.45874,9.69913,9.80285,9.80285,9.80285,9.60736,9.60736,9.5919,0.0637609,8.91553,9.45874,9.51545,9.70979,9.80285,9.80285,9.84897,11.2377,12.0406,11.2667,0.183321,8.96587,9.86372,9.86962,12.0509,12.1332,12.1514,12.1514,11.1366,12.4622,11.2029,0.206446,8.94607,9.37054,9.86372,12.0509,12.1498,12.1514,12.4622,14.2023,14.6743,14.2798,0.102395,13.0525,13.4647,13.4686,14.6809,14.7444,14.746,14.7698,14.2023,14.9669,14.2482,0.11275,13.0413,13.2862,13.4647,14.6809,14.745,14.746,14.9669,-9999,-9999
20090122,20090128,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.458,25.726,2.111,30.276,3.625,28.458,0.0,25.726,2.111,0.0,30.276,3.625,0.0,494.326,277.704,0.443452,321.054,320.824,0.443452,-9999,-9999,369.233,369.233,0.0,-9999,-9999,406.663,406.663,0.0,-9999,-9999,23.23,23.23,0.0,95.275,95.275,0.0,2.206,2.206,0.0,2.612,2.612,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.8326,0.0,52.2296,-9999,109.891,0.0,110.732,-9999,5.0,3,19.2857,28.7143,0.0,0.0,-6.02754,-6.0312,0.0,0.0,-9999,-9999,-9999,-9999,-5.96314,-6.00262,0.0,0.0,-9999,-9999,-9999,-9999,-6.04809,-6.0141,0.0,0.0,0.0164009,0.0207017,-6.20216,-6.10407,-6.10407,-6.03748,-6.01696,-5.97502,-5.96314,-6.19642,-6.10407,-6.10407,-6.02449,-6.01696,-5.96668,-5.67598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9697,4.79811,0.719901,0.740266,0.0,0.0,-9999,-9999,-9999,-9999,-13.0506,-12.9413,8.09831,8.00534,0.0,0.0,-9999,-9999,-9999,-9999,4.99717,4.9227,0.672317,0.640652,0.0,0.0,-9999,-9999,-9999,-9999,-12.9657,-12.9794,8.04186,8.04185,0.0,0.0,-9999,-9999,-9999,-9999,4.33595,4.33595,4.53346,4.99717,5.08697,5.12492,5.12492,4.33595,4.33595,4.53346,4.9227,5.11608,5.12492,5.12972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.369,-13.2638,-13.1497,-12.9794,-12.7475,-12.7475,-12.7475,-13.3572,-13.2638,-13.1497,-12.8276,-12.7475,-12.7475,-12.5647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99213,3.99213,3.81871,0.0594383,3.52267,3.52267,3.73052,3.95602,3.99213,3.99213,3.99213,3.95602,3.95602,3.84374,0.0589277,3.52267,3.73052,3.73052,3.95602,3.99213,3.99213,3.99213,9.93072,9.99475,9.83324,0.0712753,9.13394,9.54553,9.75501,10.0072,10.0962,10.0962,10.0962,9.91916,9.91916,9.89184,0.0658217,9.19865,9.75501,9.82571,10.0091,10.0962,10.0962,10.1582,11.4547,12.2731,11.4842,0.186861,9.13898,10.0542,10.0602,12.2836,12.3674,12.386,12.386,11.3516,12.7028,11.4192,0.210432,9.1188,9.55146,10.0542,12.2836,12.3844,12.386,12.7028,13.7231,14.1878,13.7951,0.100724,12.5819,12.9919,12.9958,14.1943,14.2562,14.2577,14.2809,13.7231,14.4737,13.7631,0.111217,12.5708,12.8158,12.9919,14.1943,14.2568,14.2577,14.4737,-9999,-9999
20090129,20090204,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.916,25.354,2.094,29.746,3.117,27.916,0.0,25.354,2.094,0.0,29.746,3.117,0.0,483.582,277.452,0.458333,312.136,311.658,0.458333,-9999,-9999,366.883,366.883,0.0,-9999,-9999,404.079,404.079,0.0,-9999,-9999,17.102,17.102,0.0,94.998,94.998,0.0,0.93,0.93,0.0,2.682,2.682,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,50.5194,0.0,51.6583,-9999,110.158,0.0,112.641,-9999,5.0,3,20.0,28.0,0.0,0.0,-6.02314,-6.01746,0.0,0.0,-9999,-9999,-9999,-9999,-5.93449,-5.98873,0.0,0.0,-9999,-9999,-9999,-9999,-6.02977,-5.99375,0.0,0.0,0.0183998,0.0231252,-6.19793,-6.09743,-6.09743,-6.03686,-6.00451,-5.94713,-5.87871,-6.19219,-6.09743,-6.09743,-6.01319,-6.00309,-5.94713,-5.62708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93687,4.76685,0.75051,0.735219,0.0,0.0,-9999,-9999,-9999,-9999,-13.4764,-13.3455,7.85428,7.74445,0.0,0.0,-9999,-9999,-9999,-9999,4.95972,4.88244,0.710268,0.655626,0.0,0.0,-9999,-9999,-9999,-9999,-13.3462,-13.3806,7.77219,7.77701,0.0,0.0,-9999,-9999,-9999,-9999,4.33898,4.33898,4.5338,4.93687,4.9934,5.04393,5.04393,4.33898,4.33898,4.5338,4.88244,5.03331,5.04393,5.05494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.7988,-13.6213,-13.5276,-13.3462,-13.172,-13.172,-13.172,-13.7866,-13.6213,-13.5276,-13.172,-13.172,-13.172,-12.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90702,3.90702,3.7373,0.0581712,3.44757,3.44757,3.65099,3.87168,3.90702,3.90702,3.90702,3.87168,3.87168,3.7618,0.0576715,3.44757,3.65099,3.65099,3.87168,3.90702,3.90702,3.90702,9.81605,9.89576,9.73148,0.0730339,9.01857,9.45209,9.65885,9.90836,10.0045,10.0045,10.0045,9.80617,9.80617,9.79158,0.0672364,9.07465,9.65885,9.71556,9.91377,10.0045,10.0045,10.0696,11.41,12.2252,11.4395,0.186132,9.10336,10.015,10.021,12.2357,12.3192,12.3377,12.3377,11.3074,12.6533,11.3747,0.209612,9.08325,9.51423,10.015,12.2357,12.3361,12.3377,12.6533,13.6355,14.1112,13.7044,0.102855,12.4605,12.8827,12.8867,14.1178,14.1803,14.1818,14.2051,13.6355,14.4009,13.6711,0.113944,12.4492,12.703,12.8827,14.1178,14.1809,14.1818,14.4009,-9999,-9999
20090205,20090211,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.915,23.745,1.832,27.527,3.351,25.915,0.0,23.745,1.832,0.0,27.527,3.351,0.0,470.946,276.274,0.467262,290.076,289.502,0.467262,-9999,-9999,355.531,355.531,0.0,-9999,-9999,391.594,391.594,0.0,-9999,-9999,16.12,16.12,0.0,95.172,95.172,0.0,1.963,1.963,0.0,2.091,2.091,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.782,0.0,54.1317,-9999,107.945,0.0,112.843,-9999,5.0,3,20.4286,27.5714,0.0,0.0,-6.0357,-6.02859,0.0,0.0,-9999,-9999,-9999,-9999,-5.94606,-6.00175,0.0,0.0,-9999,-9999,-9999,-9999,-6.03451,-5.99929,0.0,0.0,0.01754,0.0224578,-6.18767,-6.10813,-6.10813,-6.04681,-6.00175,-5.94606,-5.90024,-6.17906,-6.10813,-6.10813,-6.02046,-6.00175,-5.9393,-5.6553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84363,4.67497,0.840377,0.823714,0.0,0.0,-9999,-9999,-9999,-9999,-13.7184,-13.5817,7.59466,7.48226,0.0,0.0,-9999,-9999,-9999,-9999,4.87581,4.8031,0.800594,0.761616,0.0,0.0,-9999,-9999,-9999,-9999,-13.5919,-13.6314,7.51684,7.52696,0.0,0.0,-9999,-9999,-9999,-9999,4.22324,4.22324,4.42201,4.87581,4.97036,4.98922,4.99105,4.22324,4.22324,4.42201,4.8031,4.98922,4.98922,4.99105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0073,-13.8725,-13.7772,-13.5919,-13.3807,-13.3807,-13.3807,-13.9887,-13.8725,-13.7772,-13.3807,-13.3807,-13.3807,-13.1739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62456,3.62456,3.46711,0.0539657,3.19833,3.19833,3.38704,3.59178,3.62456,3.62456,3.62456,3.59178,3.59178,3.48984,0.053502,3.19833,3.38704,3.38704,3.59178,3.62456,3.62456,3.62456,9.552,9.62631,9.46692,0.0682203,8.76688,9.18267,9.39318,9.62897,9.7327,9.7327,9.7327,9.53784,9.53784,9.52435,0.062759,8.85362,9.39318,9.44989,9.63963,9.7327,9.7327,9.77945,11.1981,11.9982,11.227,0.182675,8.93429,9.82897,9.83485,12.0084,12.0904,12.1086,12.1086,11.0974,12.4183,11.1634,0.205719,8.91456,9.33753,9.82897,12.0084,12.107,12.1086,12.4183,12.8679,13.3354,12.9316,0.100635,11.7124,12.1263,12.1302,13.3417,13.4021,13.4036,13.4258,12.8679,13.6165,12.8988,0.111833,11.7013,11.9516,12.1263,13.3417,13.4026,13.4036,13.6165,-9999,-9999
