TIMESTAMP,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
19890101,32.476,28.229,2.873,35.024,4.57,358.109,381.253,28.172,95.172,0.0,1.936
19890102,32.295,29.407,1.516,34.027,2.587,312.418,386.938,24.831,95.373,0.947,2.636
19890103,35.752,31.17,3.324,38.502,4.673,367.555,388.044,41.829,95.043,0.0,3.296
19890104,36.988,33.474,2.294,39.097,4.114,347.956,396.591,45.123,94.988,0.279,3.412
19890105,35.27,32.108,1.084,37.167,3.321,339.565,397.223,36.511,94.68,1.134,2.656
19890106,26.956,28.058,1.261,26.294,2.717,165.956,380.205,12.534,94.662,10.148,2.065
19890107,28.838,25.497,1.765,30.842,3.519,363.203,353.021,21.539,94.679,0.0,1.833
19890108,23.29,23.617,1.251,23.093,1.54,136.228,366.088,10.016,95.054,5.668,2.557
19890109,24.5,21.769,1.377,26.29,3.166,293.76,350.168,15.293,95.545,0.0,1.69
19890110,23.309,21.415,1.583,24.55,2.199,227.555,369.015,9.888,95.753,0.309,2.018
19890111,25.34,23.095,1.795,26.811,2.252,285.354,371.013,11.146,95.571,1.376,1.574
19890112,25.476,23.47,1.047,26.791,2.368,270.782,370.849,9.065,95.508,5.622,1.948
19890113,24.386,23.115,0.528,25.219,1.234,210.654,380.178,5.852,95.269,6.999,1.446
19890114,26.387,23.685,1.894,28.158,2.996,320.599,374.588,9.742,95.106,2.486,1.415
19890115,28.105,24.483,1.332,30.478,3.475,403.72,340.084,19.932,95.13,0.0,2.528
19890116,30.326,24.92,4.92,33.868,5.338,373.022,353.769,27.578,94.871,0.0,1.547
19890117,30.282,26.518,2.034,32.748,3.462,359.039,369.648,21.911,94.594,1.643,1.319
19890118,26.813,24.75,1.072,28.166,2.168,297.649,361.181,11.468,94.586,1.987,2.14
19890119,25.181,22.255,1.132,27.098,2.132,313.506,347.247,10.492,94.339,2.662,1.904
19890120,26.038,22.289,3.721,28.494,4.717,384.427,334.197,17.051,94.754,0.0,1.937
19890121,29.737,26.021,2.02,32.172,3.898,359.805,358.887,20.951,94.86,0.0,2.433
19890122,31.125,27.246,3.004,33.667,3.211,309.638,373.539,24.666,94.934,0.58,3.201
19890123,26.947,27.743,2.244,26.426,0.64,112.713,399.149,9.233,94.659,11.881,2.38
19890124,28.077,25.892,1.071,29.508,2.767,302.366,389.096,10.793,94.857,5.5,3.101
19890125,29.42,25.537,2.221,31.963,3.518,330.768,378.446,16.19,94.873,0.286,2.001
19890126,29.707,26.499,2.619,31.809,4.368,380.488,369.531,18.403,95.2,0.0,1.772
19890127,33.374,30.094,2.882,35.717,4.212,358.264,394.975,27.905,94.721,0.0,4.303
19890128,25.767,26.43,5.603,25.294,3.309,165.237,365.651,12.626,94.507,3.929,4.185
19890129,22.407,19.1,4.079,24.77,4.743,385.815,307.532,17.63,95.343,0.0,1.61
19890130,28.83,25.026,4.091,31.546,5.485,378.716,346.004,26.971,94.899,0.0,3.924
19890131,26.705,26.477,1.273,26.868,1.11,186.254,388.162,10.07,95.295,3.485,1.9
19890201,27.378,26.058,2.458,28.322,2.992,185.73,405.736,8.837,95.248,6.244,1.921
19890202,26.72,25.925,0.859,27.288,1.602,92.471,409.928,6.343,94.982,13.526,1.834
19890203,27.781,24.878,2.743,29.855,4.233,360.004,359.874,14.821,95.346,0.031,1.92
19890204,30.256,27.007,2.68,32.577,4.108,365.673,364.206,23.143,95.088,0.0,4.269
19890205,30.181,28.561,0.814,31.338,1.763,261.65,392.792,17.119,95.053,0.0,2.349
19890206,29.114,26.372,1.715,31.073,3.061,305.677,371.071,13.979,95.105,0.0,1.143
19890207,27.165,25.173,0.836,28.587,1.604,307.871,361.354,14.45,95.323,0.0,2.637
19890208,25.156,23.035,2.867,26.67,3.21,236.112,366.903,13.828,95.505,0.0,2.393
19890209,29.124,26.009,2.746,31.547,3.632,308.829,374.767,19.84,95.284,0.0,2.917
19890210,32.556,29.047,2.782,35.284,4.337,360.676,372.935,29.416,95.087,0.0,3.73
19890211,34.429,31.344,2.434,36.828,4.101,299.151,397.327,35.472,94.944,0.145,3.115
19890212,27.274,28.154,2.408,26.589,1.379,90.709,396.245,10.858,95.012,9.211,1.795
19890213,26.19,24.486,0.849,27.516,2.532,288.11,371.981,11.052,95.264,0.71,3.293
19890214,26.785,23.09,2.895,29.659,3.916,333.794,346.039,17.522,94.908,0.0,1.408
19890215,29.451,24.636,4.297,33.196,4.84,347.818,354.663,23.431,94.387,0.0,1.539
19890216,30.155,26.388,2.463,33.085,3.643,263.321,374.868,23.298,94.658,0.157,1.217
19890217,28.406,26.745,0.778,29.698,1.375,201.728,388.95,13.013,94.875,3.699,1.524
19890218,28.463,26.362,0.902,30.098,2.755,217.45,396.28,11.32,95.218,1.685,1.522
19890219,29.265,26.88,1.567,31.121,3.015,265.259,393.244,14.229,95.102,3.002,2.069
19890220,26.546,25.193,0.774,27.599,1.623,170.968,380.836,8.391,94.855,4.24,1.549
19890221,28.275,24.222,3.205,31.428,4.227,327.569,353.909,19.048,94.782,0.0,0.941
19890222,30.572,26.469,2.39,33.763,4.243,321.141,361.414,24.17,94.454,0.386,3.064
19890223,26.409,24.934,1.815,27.556,4.154,340.273,342.368,19.098,95.253,0.678,2.343
19890224,28.628,24.875,2.769,31.547,3.685,297.583,362.995,19.25,95.662,0.508,1.837
19890225,32.45,28.124,2.539,35.815,4.475,310.391,366.536,33.209,95.329,0.0,2.677
19890226,33.724,29.651,1.897,36.892,4.365,322.604,357.636,40.352,94.849,0.0,3.625
19890227,34.44,30.455,2.65,37.541,4.419,307.95,369.944,44.161,94.966,0.035,3.833
19890228,33.723,30.267,1.225,36.411,3.202,241.814,395.524,34.961,95.13,2.031,3.21
19890301,25.026,25.038,0.973,25.016,0.909,76.349,390.743,5.896,94.962,7.991,1.683
19890302,25.754,23.881,2.823,27.339,3.455,280.047,362.239,12.585,94.702,0.191,1.886
19890303,28.301,24.857,2.502,31.216,3.008,259.392,372.759,16.138,94.409,2.2,2.842
19890304,26.167,24.735,1.065,27.38,2.171,284.031,359.568,11.65,94.856,3.738,2.235
19890305,26.493,23.044,2.637,29.411,4.175,312.031,341.708,15.687,95.014,0.0,2.331
19890306,25.945,23.861,1.421,27.708,2.608,238.034,367.359,13.696,94.875,0.0,1.967
19890307,24.547,23.485,0.876,25.445,2.473,178.436,382.562,9.839,95.189,1.026,2.647
19890308,24.961,22.163,3.065,27.328,4.398,254.889,353.21,13.849,95.384,0.0,1.091
19890309,23.956,22.503,0.792,25.185,2.006,141.11,369.299,8.149,95.116,5.767,1.855
19890310,24.621,21.702,1.74,27.092,3.751,257.458,355.808,12.932,95.147,0.636,2.255
19890311,22.511,19.86,1.807,24.754,3.299,294.91,326.087,11.545,95.78,0.0,1.703
19890312,24.48,20.494,4.082,27.852,5.013,302.319,330.985,15.495,95.558,0.0,2.004
19890313,27.523,24.245,2.872,30.296,4.772,298.602,348.067,18.425,95.431,0.0,2.409
19890314,29.115,26.072,2.883,31.69,4.512,293.465,356.255,20.608,94.921,0.0,3.547
19890315,25.378,24.74,2.286,25.918,1.04,146.473,373.831,10.888,94.791,2.476,2.832
19890316,20.395,18.019,1.672,22.406,3.473,302.029,291.701,15.62,95.509,0.0,2.198
19890317,21.645,17.496,4.37,25.461,4.957,284.192,314.054,17.033,95.756,0.0,1.794
19890318,24.388,21.119,2.472,27.396,4.595,294.361,312.942,21.658,95.782,0.0,3.901
19890319,25.365,22.065,2.981,28.401,4.875,285.796,319.94,20.992,95.603,0.0,4.116
19890320,26.374,23.218,2.732,29.277,4.503,287.188,328.917,21.323,95.307,0.0,4.158
19890321,27.904,24.838,3.074,30.725,4.597,280.812,346.658,22.315,94.828,0.0,3.41
19890322,24.124,23.258,2.669,24.921,1.881,148.883,372.193,9.559,95.032,1.921,2.463
19890323,21.802,21.3,0.538,22.265,0.799,34.594,394.122,2.76,95.17,11.658,1.57
19890324,22.524,21.173,0.987,23.876,2.166,198.231,368.78,7.025,95.214,0.428,2.623
19890325,18.744,17.208,1.108,20.281,1.411,157.335,341.252,5.99,95.311,0.5,2.474
19890326,18.355,15.246,4.232,21.464,5.091,280.861,293.153,11.836,95.9,0.0,1.425
19890327,23.187,20.349,2.721,26.025,3.684,263.685,334.849,12.01,95.363,0.0,4.682
19890328,21.894,20.64,0.638,23.148,1.294,108.357,363.32,8.872,95.104,1.185,3.272
19890329,18.042,18.108,1.943,17.976,1.973,131.739,342.088,5.034,95.422,16.632,3.436
19890330,18.076,15.068,3.713,21.083,4.694,262.341,302.544,9.542,95.56,0.0,1.963
19890331,19.427,18.204,0.732,20.651,1.819,145.523,359.787,8.082,95.767,0.652,1.628
19890401,20.304,17.891,2.074,22.716,3.172,201.623,336.281,8.939,95.758,0.035,3.197
19890402,19.634,18.148,1.914,21.12,2.522,153.119,348.369,7.556,95.076,0.074,3.026
19890403,20.88,18.942,2.51,22.819,3.709,188.443,335.831,9.109,95.183,0.045,1.871
19890404,22.75,20.505,0.685,24.995,2.392,172.947,359.252,7.531,94.833,1.437,2.543
19890405,22.411,20.346,1.828,24.476,2.849,142.601,368.992,6.178,95.354,2.077,1.41
19890406,21.829,21.399,0.393,22.26,0.75,59.599,375.792,3.622,95.492,7.693,1.561
19890407,24.724,22.212,2.555,27.237,3.738,195.756,366.859,8.422,95.149,0.0,1.658
19890408,26.284,24.297,0.895,28.27,2.056,160.073,388.271,8.147,94.392,1.788,2.157
19890409,19.872,19.965,2.495,19.779,1.26,184.684,335.812,8.562,94.797,2.519,2.264
19890410,18.408,15.869,2.963,20.947,4.346,228.611,298.67,11.327,95.644,0.0,1.993
19890411,20.464,18.061,1.693,22.868,3.854,235.85,305.195,14.218,95.093,0.0,3.89
19890412,20.422,17.741,2.188,23.102,4.152,227.821,317.319,11.694,95.267,0.0,2.083
19890413,21.267,18.246,2.929,24.289,4.418,206.142,336.977,10.443,95.435,0.0,1.375
19890414,23.077,20.863,2.275,25.291,3.027,163.089,357.029,10.275,95.184,0.088,2.443
19890415,22.915,21.941,0.787,23.974,1.597,111.339,383.21,7.043,94.864,3.261,3.461
19890416,21.368,19.387,1.439,23.521,3.039,211.289,333.505,8.97,95.46,1.282,2.604
19890417,20.628,17.419,3.934,24.117,5.261,221.903,309.295,11.077,95.548,0.0,1.66
19890418,22.514,20.087,2.293,25.151,4.067,217.354,326.033,11.252,95.484,0.0,1.891
19890419,23.39,20.374,3.591,26.668,4.339,194.204,343.573,12.107,95.643,0.0,2.504
19890420,24.078,21.709,2.009,26.654,4.07,215.472,324.235,14.364,95.242,0.0,3.905
19890421,22.031,20.032,2.124,24.205,3.297,185.725,340.853,11.342,95.756,0.0,1.968
19890422,22.944,20.855,2.237,25.214,3.062,159.137,353.404,11.276,95.498,0.0,2.752
19890423,22.158,20.944,0.46,23.477,1.608,126.015,366.111,8.492,95.476,2.268,2.354
19890424,20.031,19.496,0.845,20.612,0.524,29.381,380.416,2.664,95.354,11.52,1.775
19890425,19.763,18.497,2.341,21.14,3.38,191.987,333.529,7.231,95.779,0.075,1.157
19890426,20.147,17.069,3.171,23.493,5.016,203.963,301.833,10.184,95.629,0.0,1.774
19890427,21.638,18.664,2.323,25.152,4.042,203.238,310.183,11.54,94.552,0.0,2.981
19890428,9.237,9.072,2.544,9.432,1.202,110.245,294.423,8.06,95.584,0.387,3.595
19890429,8.536,6.416,3.287,11.041,4.01,179.329,267.288,6.876,95.392,0.089,1.679
19890430,10.732,8.103,2.514,13.838,4.015,196.24,265.867,7.284,95.56,0.0,1.44
19890501,13.079,9.812,3.214,16.94,4.451,195.16,272.992,8.013,95.411,0.0,2.405
19890502,14.281,11.594,3.213,17.456,4.38,185.883,293.877,7.684,95.214,0.0,1.415
19890503,13.001,11.761,1.234,14.466,2.27,123.193,321.311,5.005,95.428,1.566,2.05
19890504,8.17,8.331,1.463,7.979,1.449,103.46,312.432,4.177,96.211,2.204,3.099
19890505,7.055,5.32,2.595,9.105,3.57,194.799,242.371,7.322,96.727,0.0,1.154
19890506,9.466,6.102,3.92,13.442,5.192,189.841,253.956,8.567,96.545,0.0,2.217
19890507,12.378,9.475,3.513,15.808,5.021,188.126,264.783,8.157,96.167,0.0,3.136
19890508,13.498,10.943,2.656,16.518,4.395,183.162,272.284,8.471,95.731,0.0,3.606
19890509,14.13,11.562,3.794,17.163,4.981,177.667,283.19,7.686,95.853,0.0,1.424
19890510,15.073,12.349,3.847,18.293,4.874,167.095,299.606,7.665,95.857,0.0,1.827
19890511,19.244,17.351,2.506,21.482,3.06,129.844,342.815,8.063,95.377,0.0,3.88
19890512,20.856,19.658,1.403,22.272,2.029,96.235,370.211,6.757,95.067,0.082,3.327
19890513,21.001,20.495,0.24,21.6,0.588,24.276,389.714,2.536,94.86,6.935,1.26
19890514,16.273,16.074,3.593,16.509,1.96,63.222,354.194,2.899,95.291,6.15,4.108
19890515,12.249,10.438,1.79,14.39,3.497,173.731,266.884,7.321,96.22,0.0,1.332
19890516,14.314,11.81,3.309,17.534,4.171,171.635,279.608,7.632,95.76,0.0,3.02
19890517,16.379,14.1,2.999,19.309,4.567,168.358,292.456,7.073,95.749,0.0,2.786
19890518,18.705,17.256,2.295,20.567,2.489,99.192,352.497,4.616,95.909,0.278,2.012
19890519,21.258,20.488,0.664,22.249,1.378,73.684,379.035,4.31,95.719,0.606,2.064
19890520,22.061,20.808,1.162,23.672,1.939,112.174,371.06,6.804,95.563,0.062,2.109
19890521,20.587,19.63,1.243,21.818,1.691,61.768,375.066,6.153,95.345,0.0,1.724
19890522,18.918,17.777,1.558,20.385,2.013,86.992,344.442,5.058,95.376,0.0,1.481
19890523,15.653,14.434,1.361,17.22,1.76,134.993,315.417,6.712,96.068,0.074,1.632
19890524,14.265,11.573,3.48,17.727,4.562,152.11,289.042,7.522,95.977,0.0,1.45
19890525,15.501,13.421,2.969,18.176,3.994,141.06,306.853,8.163,96.093,0.0,2.426
19890526,16.664,15.19,2.055,18.56,3.414,153.628,297.281,9.268,95.67,0.0,4.6
19890527,17.963,16.383,1.522,19.994,2.995,145.773,314.602,7.717,95.423,0.0,3.852
19890528,17.171,16.091,2.07,18.56,2.59,91.356,339.116,7.259,95.313,0.0,2.284
19890529,17.054,15.844,1.674,18.61,3.069,133.258,328.787,6.215,95.571,0.0,1.0
19890530,16.451,14.358,3.582,19.143,4.108,113.189,325.874,6.161,95.474,0.0,1.263
19890531,15.091,14.76,0.746,15.516,0.701,54.536,354.924,3.872,95.802,0.505,2.11
19890601,12.956,12.56,0.379,13.466,0.737,50.722,349.588,2.871,95.704,3.066,1.856
19890602,13.587,12.316,2.33,15.222,3.923,133.58,307.947,5.144,95.776,0.072,1.599
19890603,15.837,13.437,1.98,18.922,4.374,136.706,294.043,7.11,95.511,0.0,2.508
19890604,16.074,13.424,3.399,19.482,3.779,142.752,300.392,6.568,95.683,0.0,2.04
19890605,16.713,14.607,3.768,19.42,4.052,141.559,314.094,5.548,95.313,0.0,2.733
19890606,19.555,18.34,1.102,21.118,1.844,85.372,365.917,4.984,94.886,0.224,1.462
19890607,18.161,16.958,1.097,19.709,2.009,98.414,349.062,5.209,95.108,0.142,1.092
19890608,17.024,15.625,1.176,18.823,1.905,84.921,349.227,5.359,95.424,0.038,1.34
19890609,14.174,13.45,0.634,15.105,1.232,80.9,340.788,4.599,96.09,0.096,1.986
19890610,12.891,12.474,0.93,13.474,1.146,21.03,357.207,3.554,96.44,0.736,2.291
19890611,14.348,13.49,1.133,15.547,1.808,81.98,346.473,5.5,96.209,0.036,3.571
19890612,14.882,13.603,1.169,16.673,2.299,104.045,311.022,8.396,95.738,0.0,4.323
19890613,14.176,12.741,1.661,16.185,2.99,115.833,303.555,9.185,95.811,0.0,2.628
19890614,14.92,13.989,0.978,16.222,1.463,58.386,348.241,3.78,95.889,0.47,2.194
19890615,15.319,14.312,1.818,16.728,2.35,86.777,343.285,4.732,95.745,0.0,2.118
19890616,14.451,13.877,1.065,15.256,2.303,117.647,326.859,5.004,96.315,0.057,1.312
19890617,16.156,14.42,1.552,18.587,2.403,126.593,316.653,5.812,96.05,0.0,2.456
19890618,16.721,15.286,1.449,18.731,2.223,115.408,326.456,5.003,95.282,0.0,3.619
19890619,15.186,13.928,1.495,16.947,2.318,122.563,319.906,4.307,95.499,0.0,1.484
19890620,15.717,14.018,3.199,18.095,2.129,74.967,338.189,4.918,95.348,0.61,2.915
19890621,16.634,15.287,1.873,18.521,2.25,122.267,325.101,4.574,95.402,2.953,1.959
19890622,14.551,12.333,4.373,17.657,4.146,133.627,303.234,5.908,95.599,0.0,2.194
19890623,16.811,15.198,1.229,19.07,2.172,100.391,326.402,7.629,95.286,0.0,2.787
19890624,16.294,14.416,2.487,18.925,3.05,107.725,330.066,6.065,95.753,0.039,2.888
19890625,17.103,16.229,1.14,18.327,1.545,68.629,358.673,5.595,95.522,0.07,4.017
19890626,16.41,15.926,1.057,17.088,0.622,39.476,362.33,3.835,94.907,1.207,2.802
19890627,13.421,12.209,1.541,15.119,3.007,123.97,307.264,4.591,95.193,0.06,1.235
19890628,15.611,13.526,3.204,18.53,3.866,135.977,282.955,8.518,94.588,0.0,3.878
19890629,15.098,13.425,2.428,17.439,3.644,145.157,284.281,6.48,94.487,0.0,1.883
19890630,10.818,8.211,2.366,14.467,4.348,148.76,261.811,6.363,95.285,0.0,1.817
19890701,5.63,4.644,1.887,7.011,1.281,133.993,249.029,6.974,96.536,0.0,3.262
19890702,2.078,0.147,2.641,4.781,4.227,154.856,211.968,6.374,96.984,0.0,1.91
19890703,6.865,4.16,3.191,10.652,4.372,150.95,240.462,7.189,95.489,0.0,4.398
19890704,3.81,2.838,1.932,5.171,2.012,154.781,221.091,7.262,96.73,0.0,3.766
19890705,0.473,-1.643,1.772,3.436,3.867,156.338,205.895,6.488,97.446,0.0,1.33
19890706,2.917,0.464,2.831,6.351,4.034,156.603,215.057,7.717,96.993,0.0,3.741
19890707,4.471,2.541,2.73,7.173,3.832,153.082,230.146,7.534,96.742,0.0,4.368
19890708,7.254,5.425,2.992,9.814,3.705,146.245,250.645,8.642,96.171,0.0,5.404
19890709,9.428,7.532,2.097,12.083,3.611,144.058,261.168,9.099,95.851,0.0,3.98
19890710,9.234,7.709,2.485,11.37,3.228,89.858,292.947,5.451,96.016,0.0,2.407
19890711,10.768,8.752,2.408,13.59,4.147,142.21,283.282,6.163,96.013,0.0,1.626
19890712,12.917,10.036,4.367,16.949,5.799,152.582,273.374,9.709,95.709,0.0,2.432
19890713,15.133,12.652,2.778,18.607,4.881,150.539,282.827,9.723,95.59,0.0,2.665
19890714,12.903,10.758,4.596,15.907,5.705,144.748,282.936,9.254,96.431,0.0,2.349
19890715,16.1,14.484,2.357,18.177,2.335,92.974,336.358,7.79,95.823,0.0,4.962
19890716,19.511,18.287,1.42,21.084,1.977,84.433,373.343,5.865,95.414,0.155,2.648
19890717,20.408,18.942,1.365,22.293,2.292,83.587,377.479,6.437,95.05,0.149,1.998
19890718,17.776,17.142,1.343,18.592,1.348,102.769,352.869,6.524,95.626,0.339,2.174
19890719,17.148,15.244,1.059,19.596,1.809,68.743,356.361,4.637,95.002,4.284,2.767
19890720,12.817,11.147,2.129,14.964,3.712,160.784,269.71,7.51,95.55,0.01,2.05
19890721,13.925,10.996,3.221,17.691,4.21,156.304,277.563,11.21,95.828,0.0,3.128
19890722,14.924,13.358,1.527,16.937,1.943,86.232,332.701,10.085,95.211,0.198,3.864
19890723,14.312,12.729,1.631,16.182,1.826,147.7,311.293,5.668,94.687,0.395,2.303
19890724,9.895,7.727,2.266,12.458,4.389,160.103,258.12,8.201,95.347,0.0,1.443
19890725,11.07,9.125,1.353,13.369,2.286,112.189,282.096,8.927,94.876,0.369,3.576
19890726,12.504,9.341,3.623,16.242,5.248,168.05,274.394,8.725,94.344,0.139,3.058
19890727,10.466,8.301,1.178,13.024,3.081,173.333,260.199,8.338,95.143,0.649,2.626
19890728,11.079,8.22,4.648,14.458,5.67,166.772,265.47,11.265,94.909,0.0,3.347
19890729,12.064,9.609,2.259,14.965,4.647,170.616,267.539,11.681,94.713,0.0,2.814
19890730,9.102,6.96,2.837,11.633,4.914,173.288,252.602,10.672,95.57,0.0,1.571
19890731,13.71,10.746,4.643,17.212,5.198,174.477,275.713,12.185,95.187,0.0,3.904
19890801,17.297,14.709,2.312,20.355,4.588,173.448,296.056,12.73,94.771,0.0,3.237
19890802,17.298,14.708,3.762,20.358,5.057,142.904,327.878,10.007,94.797,0.434,1.266
19890803,16.246,14.634,1.849,18.151,2.69,168.703,311.82,7.183,95.162,5.117,2.695
19890804,12.801,10.617,2.701,15.383,5.179,184.52,259.799,9.31,96.251,0.0,1.536
19890805,16.297,13.451,3.101,19.662,4.942,184.878,274.617,13.929,96.041,0.0,3.695
19890806,17.265,14.838,2.063,20.133,4.101,184.147,282.607,15.935,95.54,0.0,3.878
19890807,12.897,11.516,1.693,14.528,2.183,97.85,314.856,9.366,95.418,1.126,3.403
19890808,11.079,9.405,1.793,13.058,3.13,137.209,308.209,5.6,96.241,0.391,3.176
19890809,10.962,8.924,1.697,13.37,2.928,167.464,294.846,5.427,96.411,0.051,1.84
19890810,11.328,8.136,4.713,15.1,5.971,189.173,271.894,7.711,96.145,0.0,1.83
19890811,16.315,13.736,3.883,19.364,4.969,190.539,289.828,9.642,95.605,0.0,4.013
19890812,19.226,17.155,2.877,21.674,4.314,181.59,308.431,11.441,95.062,0.0,3.414
19890813,18.316,15.737,3.22,21.365,5.302,155.541,319.027,9.315,95.636,0.0,1.377
19890814,20.766,17.812,3.334,24.257,5.024,193.539,322.367,13.247,95.454,0.0,2.348
19890815,24.0,21.606,2.384,26.829,4.185,193.471,336.817,18.442,94.891,0.0,3.818
19890816,20.279,18.935,2.773,21.867,2.956,197.663,305.661,14.456,94.786,0.0,2.819
19890817,18.285,14.975,4.839,22.197,6.142,192.649,300.536,15.031,95.105,0.0,2.326
19890818,21.534,18.638,3.152,24.955,4.748,202.562,319.447,16.721,94.65,0.0,2.292
19890819,12.594,11.912,3.335,13.399,1.5,119.867,322.33,5.43,95.171,0.804,3.306
19890820,5.706,5.644,0.75,5.778,0.214,29.466,320.464,3.081,95.641,1.473,2.305
19890821,5.633,4.366,1.034,7.131,1.967,110.398,305.032,3.71,95.636,0.436,4.021
19890822,6.237,5.096,2.964,7.585,3.772,190.673,288.381,6.113,95.6,0.113,2.467
19890823,12.736,9.426,4.169,16.648,5.568,205.153,279.172,12.271,94.759,0.0,2.754
19890824,14.492,11.089,2.632,18.19,4.34,221.626,274.01,11.783,95.016,0.091,2.654
19890825,16.81,13.285,5.302,20.642,5.176,212.802,289.118,16.105,95.031,0.0,4.375
19890826,14.979,13.403,2.817,16.692,2.242,214.443,279.086,13.586,95.325,0.0,3.241
19890827,12.485,9.993,5.275,15.194,6.026,225.966,264.248,13.192,96.321,0.0,2.45
19890828,17.888,14.995,3.681,20.782,5.306,228.172,283.323,19.744,95.477,0.0,4.391
19890829,19.96,16.918,1.691,23.002,4.287,230.936,290.035,21.779,94.83,0.0,3.289
19890830,10.932,10.119,2.155,11.746,1.763,170.572,284.243,7.868,95.826,0.817,3.745
19890831,9.953,6.93,3.185,12.975,5.122,241.766,247.641,10.763,96.263,0.0,1.188
19890901,15.245,10.937,5.226,19.552,6.061,238.104,270.129,16.959,95.856,0.0,2.866
19890902,19.513,16.316,3.887,22.711,5.648,233.798,292.35,19.1,95.135,0.0,4.176
19890903,22.216,18.798,2.733,25.634,5.39,225.631,310.6,20.486,94.447,0.0,3.018
19890904,14.266,12.963,2.029,15.57,3.081,221.87,286.675,10.918,95.041,0.427,3.006
19890905,10.153,8.36,1.702,11.947,3.075,206.304,278.402,6.843,95.175,1.408,2.036
19890906,11.58,8.376,2.483,14.784,3.895,246.873,268.101,9.445,95.592,0.0,1.132
19890907,14.654,10.587,4.895,18.721,4.97,243.845,275.09,14.717,95.163,0.0,2.722
19890908,12.286,10.038,1.709,14.533,3.151,216.737,273.223,10.843,95.243,0.191,2.431
19890909,11.635,8.579,3.39,14.692,4.113,201.77,281.3,8.557,95.169,0.408,1.474
19890910,13.399,10.568,0.883,16.23,3.145,120.861,311.895,8.166,94.77,1.247,3.007
19890911,10.767,9.85,1.061,11.685,2.347,207.532,309.198,5.86,95.593,1.011,4.911
19890912,8.088,6.586,1.259,9.59,2.653,180.089,287.356,6.52,96.271,0.464,3.643
19890913,10.005,6.936,4.466,13.075,4.962,270.502,246.467,10.013,96.184,0.0,0.989
19890914,14.084,9.293,5.125,18.876,6.104,269.769,267.131,15.518,96.138,0.0,2.046
19890915,15.918,12.048,4.328,19.788,5.661,269.633,280.52,15.06,96.312,0.0,1.403
19890916,20.131,16.265,4.115,23.688,5.513,271.52,294.042,18.671,96.026,0.0,3.806
19890917,21.655,18.638,3.386,24.431,5.113,270.176,305.475,19.106,95.536,0.0,4.181
19890918,23.527,20.32,3.16,26.476,5.274,271.329,318.065,22.526,95.298,0.0,2.341
19890919,25.348,21.926,4.167,28.496,5.345,260.782,336.765,24.917,95.154,0.0,1.74
19890920,24.938,23.068,1.312,26.66,3.157,173.336,373.391,20.779,94.937,0.0,1.72
19890921,16.157,17.006,2.342,15.376,0.883,102.174,354.555,3.927,94.899,6.468,3.839
19890922,16.403,14.126,1.413,18.497,3.339,256.051,316.158,9.466,95.187,0.107,2.992
19890923,12.59,10.647,1.149,14.377,1.895,142.879,304.404,6.824,95.644,0.164,2.284
19890924,12.343,10.117,3.434,14.391,3.759,232.5,292.943,9.773,96.563,0.0,1.856
19890925,15.066,13.502,2.165,16.504,2.896,142.45,335.13,12.021,96.349,0.0,1.994
19890926,17.721,15.694,2.167,19.585,3.091,197.882,335.253,14.953,96.232,0.0,1.946
19890927,15.307,13.822,0.609,16.672,2.118,125.038,332.966,8.7,96.073,1.74,2.663
19890928,17.579,15.18,2.339,19.786,3.548,210.137,333.112,10.476,95.916,0.472,2.409
19890929,21.889,18.163,3.734,25.317,5.227,296.642,309.812,19.455,95.825,0.0,3.144
19890930,25.272,22.019,3.248,28.265,4.787,295.891,325.064,25.2,95.416,0.0,4.049
19891001,27.608,24.267,2.839,30.682,4.995,281.929,338.104,29.084,94.835,0.0,3.733
19891002,20.912,18.906,1.934,22.758,3.472,311.683,288.639,19.645,95.626,0.0,3.609
19891003,21.786,17.504,5.946,25.727,6.128,314.667,290.447,26.189,95.616,0.0,3.374
19891004,26.061,22.869,3.275,28.997,4.642,299.608,329.989,27.877,95.146,0.0,3.727
19891005,19.43,20.191,1.699,18.73,2.085,107.748,346.342,10.136,95.764,3.86,2.248
19891006,22.217,19.569,1.548,24.654,3.824,209.237,349.049,10.36,95.26,3.392,2.756
19891007,19.811,16.874,2.811,22.514,4.109,307.523,297.675,14.47,95.935,0.0,2.925
19891008,20.054,17.674,2.4,22.068,2.66,149.203,345.027,10.569,95.572,0.138,2.677
19891009,18.47,18.126,0.472,18.761,0.861,68.047,366.317,4.528,95.331,8.076,1.98
19891010,18.14,17.119,1.227,19.004,1.755,130.092,355.347,5.179,95.359,1.391,1.995
19891011,14.402,12.775,1.131,15.778,1.147,194.345,326.489,5.28,96.143,0.149,3.031
19891012,12.856,10.171,2.655,14.945,4.517,342.36,263.833,9.605,96.221,0.0,1.409
19891013,17.379,13.032,4.245,20.76,5.334,335.787,284.093,13.953,95.597,0.0,3.099
19891014,19.84,16.719,3.396,22.267,4.795,293.552,314.393,14.809,95.295,0.0,3.122
19891015,18.165,16.487,1.261,19.47,3.146,206.798,314.048,12.277,95.69,0.742,3.064
19891016,19.456,14.982,3.781,22.935,5.124,344.766,288.7,17.657,95.896,0.0,0.996
