TIMESTAMP,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
199406,17.06,16.046,1.501,18.365,2.017,105.563,342.834,5.746,100.293,4.361,2.369
199407,16.816,15.714,1.622,18.159,2.052,113.958,341.529,6.651,100.359,4.599,2.775
199408,17.53,15.975,2.208,19.23,2.857,148.347,339.869,6.86,100.348,3.876,2.266
199409,21.05,19.515,2.212,22.512,2.737,189.068,360.943,9.299,100.111,5.337,2.701
199410,22.476,21.047,1.888,23.681,2.455,197.983,381.176,8.039,99.791,8.494,2.571
199411,23.39,21.479,1.891,24.765,2.836,251.95,377.75,9.456,99.726,8.442,2.202
199412,26.601,24.765,1.547,27.844,2.536,259.988,403.746,11.124,99.502,5.365,1.84
199501,26.03,24.266,1.391,27.271,2.236,251.815,403.002,9.46,99.532,4.041,1.729
199502,24.255,22.701,1.412,25.49,1.949,212.396,392.537,8.068,99.703,8.279,1.919
199503,24.143,22.351,1.586,25.74,2.262,208.0,383.794,8.484,99.76,3.315,1.833
199504,20.318,18.61,2.003,22.106,2.483,168.061,357.201,7.615,99.99,3.365,2.113
199505,16.936,15.254,2.094,18.888,2.75,137.459,331.748,6.175,100.373,1.245,1.678
199506,16.937,15.698,2.389,18.529,2.433,104.932,343.912,6.278,100.307,2.914,2.529
199507,17.323,16.42,1.745,18.435,1.889,97.727,350.178,6.339,100.164,4.495,2.598
199508,18.022,16.575,2.095,19.596,2.648,143.473,344.974,8.276,100.226,2.131,2.383
199509,20.546,18.894,1.966,22.131,2.601,171.07,358.821,10.524,100.255,2.413,3.013
199510,20.533,18.552,2.231,22.2,3.15,236.472,347.363,9.81,99.936,7.092,2.396
199511,25.478,23.127,2.299,27.168,3.544,291.056,369.743,15.027,99.752,1.05,2.353
199512,27.839,25.627,2.039,29.34,3.24,280.772,388.842,18.525,99.549,2.669,2.271
199601,27.421,25.568,1.601,28.717,2.489,245.983,404.379,14.004,99.425,5.336,2.232
199602,25.31,23.71,1.341,26.597,1.898,228.113,399.26,8.633,99.683,4.758,1.855
199603,24.393,22.853,1.475,25.76,2.099,195.324,392.976,8.996,99.825,2.545,1.948
199604,22.587,21.12,1.814,24.138,2.215,158.063,379.205,8.281,100.056,3.151,2.296
199605,19.102,17.604,1.668,20.834,2.605,134.899,348.993,7.384,100.36,2.713,1.871
199606,13.154,11.866,1.851,14.809,2.46,113.88,308.67,5.884,100.707,1.781,2.216
199607,13.081,11.368,2.09,15.153,3.0,133.221,300.115,5.831,100.76,1.976,1.987
199608,18.93,17.319,2.07,20.698,2.73,145.152,344.698,8.488,100.306,4.334,2.387
199609,18.113,16.271,2.239,19.863,2.867,183.924,339.094,7.981,100.29,2.888,2.386
199610,21.539,19.83,1.836,22.972,2.621,198.775,371.687,8.054,99.78,8.795,2.511
199611,24.521,22.545,1.816,25.936,2.783,267.503,377.865,11.201,99.671,2.727,2.291
199612,25.384,23.521,1.399,26.641,2.333,241.381,399.131,9.119,99.43,8.636,1.669
199701,27.067,25.334,1.395,28.276,2.283,260.01,401.846,11.5,99.51,3.489,2.067
199702,25.216,23.714,1.351,26.404,1.94,214.367,402.213,7.943,99.795,5.284,2.003
199703,23.924,21.916,1.905,25.709,2.885,227.002,366.506,11.241,99.946,1.66,1.948
199704,21.318,19.286,2.249,23.442,2.838,182.059,350.236,9.867,100.061,2.108,1.792
199705,18.946,17.394,1.862,20.716,2.608,131.45,345.099,7.916,100.382,5.067,2.171
199706,15.928,15.06,1.651,17.043,1.73,93.56,344.629,5.378,99.922,4.342,2.366
199707,18.234,17.064,1.673,19.67,2.278,111.263,348.686,7.03,100.348,2.247,2.593
